,sample_idB,id,year,date,hour,sample_id,X,burst_,x1_,x2_,y1_,y2_,sl_,direction_p,ta_,t1_,t2_,dt_,tod_end_,distance
24317,803 2020-07-04 night,803,2020,2020-07-04,21,803 2020-07-04 21,803 2020-07-04 night.3,5,312905.9416,313937.4945,5508956.598,5507594.442,1708.674644,-0.922643011,1.622417333,2020-07-04 20:59,2020-07-04 21:58,59.2,day,1708.674644
24318,803 2020-07-04 night,803,2020,2020-07-04,21,803 2020-07-04 21,803 2020-07-04 night.5,5,312749.1992,313416.2178,5510496.755,5510253.35,710.042226,-0.349900178,-2.309306099,2020-07-04 22:58,2020-07-04 23:58,59.51666667,day,710.042226
24319,803 2020-07-04 night,803,2020,2020-07-04,0,803 2020-07-04 0,803 2020-07-04 night.4,5,313937.4945,312749.1992,5507594.442,5510496.755,3136.154462,1.959405921,2.882048932,2020-07-04 21:58,2020-07-04 22:58,60.1,day,3136.154462
24320,803 2020-07-04 night,803,2020,2020-07-04,0,803 2020-07-04 0,803 2020-07-04 night.1,5,314033.318,313061.8993,5505443.23,5509062.502,3747.37047,1.833017851,NA,2020-07-04 19:00,2020-07-04 20:00,59.56666667,day,3747.37047
24321,803 2020-07-04 night,803,2020,2020-07-04,0,803 2020-07-04 0,803 2020-07-04 night.2,5,313061.8993,312905.9416,5509062.502,5508956.598,188.5166806,-2.545060344,1.905107112,2020-07-04 20:00,2020-07-04 20:59,59.31666667,day,188.5166806
24322,803 2020-07-04 night,803,2020,2020-07-04,0,803 2020-07-04 0,803 2020-07-04 night.3,5,312905.9416,313937.4945,5508956.598,5507594.442,1708.674644,-0.922643011,1.622417333,2020-07-04 20:59,2020-07-04 21:58,59.2,day,1708.674644
24323,803 2020-07-04 night,803,2020,2020-07-04,0,803 2020-07-04 0,803 2020-07-04 night.5,5,312749.1992,313416.2178,5510496.755,5510253.35,710.042226,-0.349900178,-2.309306099,2020-07-04 22:58,2020-07-04 23:58,59.51666667,day,710.042226
24324,803 2020-07-04 night,803,2020,2020-07-04,19,803 2020-07-04 19,803 2020-07-04 night.4,5,313937.4945,312749.1992,5507594.442,5510496.755,3136.154462,1.959405921,2.882048932,2020-07-04 21:58,2020-07-04 22:58,60.1,day,3136.154462
24325,803 2020-07-04 night,803,2020,2020-07-04,19,803 2020-07-04 19,803 2020-07-04 night.1,5,314033.318,313061.8993,5505443.23,5509062.502,3747.37047,1.833017851,NA,2020-07-04 19:00,2020-07-04 20:00,59.56666667,day,3747.37047
24326,803 2020-07-04 night,803,2020,2020-07-04,19,803 2020-07-04 19,803 2020-07-04 night.2,5,313061.8993,312905.9416,5509062.502,5508956.598,188.5166806,-2.545060344,1.905107112,2020-07-04 20:00,2020-07-04 20:59,59.31666667,day,188.5166806
24327,803 2020-07-04 night,803,2020,2020-07-04,19,803 2020-07-04 19,803 2020-07-04 night.3,5,312905.9416,313937.4945,5508956.598,5507594.442,1708.674644,-0.922643011,1.622417333,2020-07-04 20:59,2020-07-04 21:58,59.2,day,1708.674644
24328,803 2020-07-04 night,803,2020,2020-07-04,19,803 2020-07-04 19,803 2020-07-04 night.5,5,312749.1992,313416.2178,5510496.755,5510253.35,710.042226,-0.349900178,-2.309306099,2020-07-04 22:58,2020-07-04 23:58,59.51666667,day,710.042226
24329,803 2020-07-04 night,803,2020,2020-07-04,2,803 2020-07-04 2,803 2020-07-04 night.4,5,313937.4945,312749.1992,5507594.442,5510496.755,3136.154462,1.959405921,2.882048932,2020-07-04 21:58,2020-07-04 22:58,60.1,day,3136.154462
24330,803 2020-07-04 night,803,2020,2020-07-04,2,803 2020-07-04 2,803 2020-07-04 night.1,5,314033.318,313061.8993,5505443.23,5509062.502,3747.37047,1.833017851,NA,2020-07-04 19:00,2020-07-04 20:00,59.56666667,day,3747.37047
24331,803 2020-07-04 night,803,2020,2020-07-04,2,803 2020-07-04 2,803 2020-07-04 night.2,5,313061.8993,312905.9416,5509062.502,5508956.598,188.5166806,-2.545060344,1.905107112,2020-07-04 20:00,2020-07-04 20:59,59.31666667,day,188.5166806
24332,803 2020-07-04 night,803,2020,2020-07-04,2,803 2020-07-04 2,803 2020-07-04 night.3,5,312905.9416,313937.4945,5508956.598,5507594.442,1708.674644,-0.922643011,1.622417333,2020-07-04 20:59,2020-07-04 21:58,59.2,day,1708.674644
24333,803 2020-07-04 night,803,2020,2020-07-04,2,803 2020-07-04 2,803 2020-07-04 night.5,5,312749.1992,313416.2178,5510496.755,5510253.35,710.042226,-0.349900178,-2.309306099,2020-07-04 22:58,2020-07-04 23:58,59.51666667,day,710.042226
24334,803 2020-07-04 night,803,2020,2020-07-04,22,803 2020-07-04 22,803 2020-07-04 night.4,5,313937.4945,312749.1992,5507594.442,5510496.755,3136.154462,1.959405921,2.882048932,2020-07-04 21:58,2020-07-04 22:58,60.1,day,3136.154462
24335,803 2020-07-04 night,803,2020,2020-07-04,22,803 2020-07-04 22,803 2020-07-04 night.1,5,314033.318,313061.8993,5505443.23,5509062.502,3747.37047,1.833017851,NA,2020-07-04 19:00,2020-07-04 20:00,59.56666667,day,3747.37047
24336,803 2020-07-04 night,803,2020,2020-07-04,22,803 2020-07-04 22,803 2020-07-04 night.2,5,313061.8993,312905.9416,5509062.502,5508956.598,188.5166806,-2.545060344,1.905107112,2020-07-04 20:00,2020-07-04 20:59,59.31666667,day,188.5166806
24337,803 2020-07-04 night,803,2020,2020-07-04,22,803 2020-07-04 22,803 2020-07-04 night.3,5,312905.9416,313937.4945,5508956.598,5507594.442,1708.674644,-0.922643011,1.622417333,2020-07-04 20:59,2020-07-04 21:58,59.2,day,1708.674644
24338,803 2020-07-04 night,803,2020,2020-07-04,22,803 2020-07-04 22,803 2020-07-04 night.5,5,312749.1992,313416.2178,5510496.755,5510253.35,710.042226,-0.349900178,-2.309306099,2020-07-04 22:58,2020-07-04 23:58,59.51666667,day,710.042226
24339,803 2020-07-05 day,803,2020,2020-07-05,15,803 2020-07-05 15,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24340,803 2020-07-05 day,803,2020,2020-07-05,15,803 2020-07-05 15,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24341,803 2020-07-05 day,803,2020,2020-07-05,15,803 2020-07-05 15,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24342,803 2020-07-05 day,803,2020,2020-07-05,15,803 2020-07-05 15,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24343,803 2020-07-05 day,803,2020,2020-07-05,16,803 2020-07-05 16,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24344,803 2020-07-05 day,803,2020,2020-07-05,16,803 2020-07-05 16,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24345,803 2020-07-05 day,803,2020,2020-07-05,16,803 2020-07-05 16,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24346,803 2020-07-05 day,803,2020,2020-07-05,16,803 2020-07-05 16,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24347,803 2020-07-05 day,803,2020,2020-07-05,9,803 2020-07-05 9,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24348,803 2020-07-05 day,803,2020,2020-07-05,9,803 2020-07-05 9,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24349,803 2020-07-05 day,803,2020,2020-07-05,9,803 2020-07-05 9,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24350,803 2020-07-05 day,803,2020,2020-07-05,9,803 2020-07-05 9,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24351,803 2020-07-05 day,803,2020,2020-07-05,17,803 2020-07-05 17,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24352,803 2020-07-05 day,803,2020,2020-07-05,17,803 2020-07-05 17,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24353,803 2020-07-05 day,803,2020,2020-07-05,17,803 2020-07-05 17,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24354,803 2020-07-05 day,803,2020,2020-07-05,17,803 2020-07-05 17,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24355,803 2020-07-05 day,803,2020,2020-07-05,11,803 2020-07-05 11,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24356,803 2020-07-05 day,803,2020,2020-07-05,11,803 2020-07-05 11,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24357,803 2020-07-05 day,803,2020,2020-07-05,11,803 2020-07-05 11,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24358,803 2020-07-05 day,803,2020,2020-07-05,11,803 2020-07-05 11,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24359,803 2020-07-05 day,803,2020,2020-07-05,6,803 2020-07-05 6,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24360,803 2020-07-05 day,803,2020,2020-07-05,6,803 2020-07-05 6,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24361,803 2020-07-05 day,803,2020,2020-07-05,6,803 2020-07-05 6,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24362,803 2020-07-05 day,803,2020,2020-07-05,6,803 2020-07-05 6,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24363,803 2020-07-05 day,803,2020,2020-07-05,14,803 2020-07-05 14,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24364,803 2020-07-05 day,803,2020,2020-07-05,14,803 2020-07-05 14,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24365,803 2020-07-05 day,803,2020,2020-07-05,14,803 2020-07-05 14,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24366,803 2020-07-05 day,803,2020,2020-07-05,14,803 2020-07-05 14,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24367,803 2020-07-05 day,803,2020,2020-07-05,13,803 2020-07-05 13,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24368,803 2020-07-05 day,803,2020,2020-07-05,13,803 2020-07-05 13,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24369,803 2020-07-05 day,803,2020,2020-07-05,13,803 2020-07-05 13,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24370,803 2020-07-05 day,803,2020,2020-07-05,13,803 2020-07-05 13,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24371,803 2020-07-05 day,803,2020,2020-07-05,18,803 2020-07-05 18,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24372,803 2020-07-05 day,803,2020,2020-07-05,18,803 2020-07-05 18,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24373,803 2020-07-05 day,803,2020,2020-07-05,18,803 2020-07-05 18,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24374,803 2020-07-05 day,803,2020,2020-07-05,18,803 2020-07-05 18,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24375,803 2020-07-05 day,803,2020,2020-07-05,8,803 2020-07-05 8,803 2020-07-05 day.4,6,313084.615,313926.9302,5509030.556,5505857.547,3282.907416,-1.311318398,3.027745632,2020-07-05 17:22,2020-07-05 18:21,59.26666667,day,3282.907416
24376,803 2020-07-05 day,803,2020,2020-07-05,8,803 2020-07-05 8,803 2020-07-05 day.1,6,313462.4445,314101.1813,5509877.812,5509249.291,896.1163522,-0.777337735,NA,2020-07-05 14:23,2020-07-05 15:22,59.08333333,day,896.1163522
24377,803 2020-07-05 day,803,2020,2020-07-05,8,803 2020-07-05 8,803 2020-07-05 day.2,6,314101.1813,314151.7569,5509249.291,5506306.123,2943.601926,-1.553613942,-0.776276206,2020-07-05 15:22,2020-07-05 16:22,60,day,2943.601926
24378,803 2020-07-05 day,803,2020,2020-07-05,8,803 2020-07-05 8,803 2020-07-05 day.3,6,314151.7569,313084.615,5506306.123,5509030.556,2925.974229,1.944121277,-2.785450088,2020-07-05 16:22,2020-07-05 17:22,59.35,day,2925.974229
24379,803 2020-07-05 night,803,2020,2020-07-05,3,803 2020-07-05 3,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24380,803 2020-07-05 night,803,2020,2020-07-05,3,803 2020-07-05 3,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24381,803 2020-07-05 night,803,2020,2020-07-05,3,803 2020-07-05 3,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24382,803 2020-07-05 night,803,2020,2020-07-05,23,803 2020-07-05 23,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24383,803 2020-07-05 night,803,2020,2020-07-05,23,803 2020-07-05 23,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24384,803 2020-07-05 night,803,2020,2020-07-05,23,803 2020-07-05 23,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24385,803 2020-07-05 night,803,2020,2020-07-05,1,803 2020-07-05 1,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24386,803 2020-07-05 night,803,2020,2020-07-05,1,803 2020-07-05 1,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24387,803 2020-07-05 night,803,2020,2020-07-05,1,803 2020-07-05 1,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24388,803 2020-07-05 night,803,2020,2020-07-05,19,803 2020-07-05 19,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24389,803 2020-07-05 night,803,2020,2020-07-05,19,803 2020-07-05 19,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24390,803 2020-07-05 night,803,2020,2020-07-05,19,803 2020-07-05 19,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24391,803 2020-07-05 night,803,2020,2020-07-05,21,803 2020-07-05 21,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24392,803 2020-07-05 night,803,2020,2020-07-05,21,803 2020-07-05 21,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24393,803 2020-07-05 night,803,2020,2020-07-05,21,803 2020-07-05 21,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24394,803 2020-07-05 night,803,2020,2020-07-05,20,803 2020-07-05 20,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24395,803 2020-07-05 night,803,2020,2020-07-05,20,803 2020-07-05 20,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24396,803 2020-07-05 night,803,2020,2020-07-05,20,803 2020-07-05 20,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24397,803 2020-07-05 night,803,2020,2020-07-05,2,803 2020-07-05 2,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24398,803 2020-07-05 night,803,2020,2020-07-05,2,803 2020-07-05 2,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24399,803 2020-07-05 night,803,2020,2020-07-05,2,803 2020-07-05 2,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24400,803 2020-07-05 night,803,2020,2020-07-05,22,803 2020-07-05 22,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24401,803 2020-07-05 night,803,2020,2020-07-05,22,803 2020-07-05 22,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24402,803 2020-07-05 night,803,2020,2020-07-05,22,803 2020-07-05 22,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24403,803 2020-07-05 night,803,2020,2020-07-05,5,803 2020-07-05 5,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24404,803 2020-07-05 night,803,2020,2020-07-05,5,803 2020-07-05 5,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24405,803 2020-07-05 night,803,2020,2020-07-05,5,803 2020-07-05 5,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24406,803 2020-07-05 night,803,2020,2020-07-05,0,803 2020-07-05 0,803 2020-07-05 night.1,5,313569.579,313340.7631,5509154.058,5508776.872,441.1642072,-2.116083728,NA,2020-07-05 19:00,2020-07-05 20:00,59.73333333,day,441.1642072
24407,803 2020-07-05 night,803,2020,2020-07-05,0,803 2020-07-05 0,803 2020-07-05 night.2,5,313340.7631,313336.3696,5508776.872,5508691.329,85.65650363,-1.622111116,0.493972612,2020-07-05 20:00,2020-07-05 21:00,60.05,day,85.65650363
24408,803 2020-07-05 night,803,2020,2020-07-05,0,803 2020-07-05 0,803 2020-07-05 night.3,5,313336.3696,313911.8923,5508691.329,5505840.257,2908.580069,-1.371611135,0.250499981,2020-07-05 21:00,2020-07-05 22:01,60.41666667,day,2908.580069
24409,803 2020-07-06 day,803,2020,2020-07-06,18,803 2020-07-06 18,803 2020-07-06 day.2,8,313113.4064,313154.0555,5506015.759,5508135.59,2120.220945,1.551623073,-3.071598768,2020-07-06 16:29,2020-07-06 17:28,59.1,day,2120.220945
24410,803 2020-07-06 day,803,2020,2020-07-06,18,803 2020-07-06 18,803 2020-07-06 day.1,8,313401.3674,313113.4064,5509236.647,5506015.759,3233.734485,-1.659963466,NA,2020-07-06 15:30,2020-07-06 16:29,59.36666667,day,3233.734485
24411,803 2020-07-06 day,803,2020,2020-07-06,18,803 2020-07-06 18,803 2020-07-06 day.3,8,313154.0555,313428.7073,5508135.59,5508961.925,870.7823806,1.249909656,-0.301713417,2020-07-06 17:28,2020-07-06 18:27,59.18333333,day,870.7823806
24412,803 2020-07-06 day,803,2020,2020-07-06,12,803 2020-07-06 12,803 2020-07-06 day.2,8,313113.4064,313154.0555,5506015.759,5508135.59,2120.220945,1.551623073,-3.071598768,2020-07-06 16:29,2020-07-06 17:28,59.1,day,2120.220945
24413,803 2020-07-06 day,803,2020,2020-07-06,12,803 2020-07-06 12,803 2020-07-06 day.1,8,313401.3674,313113.4064,5509236.647,5506015.759,3233.734485,-1.659963466,NA,2020-07-06 15:30,2020-07-06 16:29,59.36666667,day,3233.734485
24414,803 2020-07-06 day,803,2020,2020-07-06,12,803 2020-07-06 12,803 2020-07-06 day.3,8,313154.0555,313428.7073,5508135.59,5508961.925,870.7823806,1.249909656,-0.301713417,2020-07-06 17:28,2020-07-06 18:27,59.18333333,day,870.7823806
24415,803 2020-07-06 day,803,2020,2020-07-06,14,803 2020-07-06 14,803 2020-07-06 day.2,8,313113.4064,313154.0555,5506015.759,5508135.59,2120.220945,1.551623073,-3.071598768,2020-07-06 16:29,2020-07-06 17:28,59.1,day,2120.220945
24416,803 2020-07-06 day,803,2020,2020-07-06,14,803 2020-07-06 14,803 2020-07-06 day.1,8,313401.3674,313113.4064,5509236.647,5506015.759,3233.734485,-1.659963466,NA,2020-07-06 15:30,2020-07-06 16:29,59.36666667,day,3233.734485
24417,803 2020-07-06 day,803,2020,2020-07-06,14,803 2020-07-06 14,803 2020-07-06 day.3,8,313154.0555,313428.7073,5508135.59,5508961.925,870.7823806,1.249909656,-0.301713417,2020-07-06 17:28,2020-07-06 18:27,59.18333333,day,870.7823806
24418,803 2020-07-06 day,803,2020,2020-07-06,13,803 2020-07-06 13,803 2020-07-06 day.2,8,313113.4064,313154.0555,5506015.759,5508135.59,2120.220945,1.551623073,-3.071598768,2020-07-06 16:29,2020-07-06 17:28,59.1,day,2120.220945
24419,803 2020-07-06 day,803,2020,2020-07-06,13,803 2020-07-06 13,803 2020-07-06 day.1,8,313401.3674,313113.4064,5509236.647,5506015.759,3233.734485,-1.659963466,NA,2020-07-06 15:30,2020-07-06 16:29,59.36666667,day,3233.734485
24420,803 2020-07-06 day,803,2020,2020-07-06,13,803 2020-07-06 13,803 2020-07-06 day.3,8,313154.0555,313428.7073,5508135.59,5508961.925,870.7823806,1.249909656,-0.301713417,2020-07-06 17:28,2020-07-06 18:27,59.18333333,day,870.7823806
24421,803 2020-07-06 day,803,2020,2020-07-06,7,803 2020-07-06 7,803 2020-07-06 day.2,8,313113.4064,313154.0555,5506015.759,5508135.59,2120.220945,1.551623073,-3.071598768,2020-07-06 16:29,2020-07-06 17:28,59.1,day,2120.220945
24422,803 2020-07-06 day,803,2020,2020-07-06,7,803 2020-07-06 7,803 2020-07-06 day.1,8,313401.3674,313113.4064,5509236.647,5506015.759,3233.734485,-1.659963466,NA,2020-07-06 15:30,2020-07-06 16:29,59.36666667,day,3233.734485
